unit_name,target_name,unit_x,unit_y,target_x,target_y,visible
blueSoldier,opSoldier,1800,10120,1800,10380,0
blueSoldier,opSoldier,1800,10120,1800,10400,0
blueSoldier,opSoldier,1800,10120,1800,10420,0
blueSoldier,opSoldier,1800,10120,1800,10440,0
blueSoldier,opSoldier,1800,10120,1800,10460,0
blueSoldier,opSoldier,1800,10120,1800,10480,0
blueSoldier,opSoldier,1800,10120,1800,10520,0
blueSoldier,opSoldier,1800,10120,1800,10540,0
blueSoldier,opSoldier,1800,10120,1800,10560,0
blueSoldier,opSoldier,1800,10120,1800,10580,0
blueSoldier,opSoldier,1800,10120,1800,10600,0
blueSoldier,opSoldier,1800,10120,1800,10620,0
blueSoldier,opSoldier,1800,10120,1800,10640,0
blueSoldier,opSoldier,1800,10120,1800,10660,0
blueSoldier,opSoldier,1800,10120,1800,10680,0
blueSoldier,opSoldier,1800,10120,1800,10700,0
blueSoldier,opSoldier,1800,10120,1800,10740,0
blueSoldier,opSoldier,1800,10120,1800,10760,0
blueSoldier,opSoldier,1800,10120,1800,10780,0
blueSoldier,opSoldier,1800,10120,1800,10800,0
blueSoldier,opSoldier,1800,10120,1800,10820,0
blueSoldier,opSoldier,1800,10120,1800,10840,0
blueSoldier,opSoldier,1800,10120,1800,10860,0
blueSoldier,opSoldier,1800,10120,1800,10880,0
blueSoldier,opSoldier,1800,10120,1820,10120,0
blueSoldier,opSoldier,1800,10120,1820,10140,0
blueSoldier,opSoldier,1800,10120,1820,10160,1
blueSoldier,opSoldier,1800,10120,1820,10180,1
blueSoldier,opSoldier,1800,10120,1820,10220,0
blueSoldier,opSoldier,1800,10120,1820,10240,0
blueSoldier,opSoldier,1800,10120,1820,10260,0
blueSoldier,opSoldier,1800,10120,1820,10280,1
blueSoldier,opSoldier,1800,10120,1820,10280,0
blueSoldier,opSoldier,1800,10120,1820,10300,0
blueSoldier,opSoldier,1800,10120,1820,10340,0
blueSoldier,opSoldier,1800,10120,1820,10360,1
blueSoldier,opSoldier,1800,10120,1820,10380,0
blueSoldier,opSoldier,1800,10120,1820,10400,0
blueSoldier,opSoldier,1800,10120,1820,10420,0
blueSoldier,opSoldier,1800,10120,1820,10440,0
blueSoldier,opSoldier,1800,10120,1820,10460,0
blueSoldier,opSoldier,1800,10120,1820,10480,0
blueSoldier,opSoldier,1800,10120,1820,10520,0
blueSoldier,opSoldier,1800,10120,1820,10540,0
blueSoldier,opSoldier,1800,10120,1820,10560,0
blueSoldier,opSoldier,1800,10120,1820,10580,0
blueSoldier,opSoldier,1800,10120,1820,10600,0
blueSoldier,opSoldier,1800,10120,1820,10620,0
blueSoldier,opSoldier,1800,10120,1820,10640,0
blueSoldier,opSoldier,1800,10120,1820,10660,0
blueSoldier,opSoldier,1800,10120,1820,10680,0
blueSoldier,opSoldier,1800,10120,1820,10700,0
blueSoldier,opSoldier,1800,10120,1820,10720,0
blueSoldier,opSoldier,1800,10120,1820,10760,0
blueSoldier,opSoldier,1800,10120,1820,10780,0
blueSoldier,opSoldier,1800,10120,1820,10800,0
blueSoldier,opSoldier,1800,10120,1820,10820,0
blueSoldier,opSoldier,1800,10120,1820,10840,0
blueSoldier,opSoldier,1800,10120,1820,10860,0
blueSoldier,opSoldier,1800,10120,1820,10880,0
blueSoldier,opSoldier,1800,10120,1840,10120,0
blueSoldier,opSoldier,1800,10120,1840,10140,0
blueSoldier,opSoldier,1800,10120,1840,10180,1
blueSoldier,opSoldier,1800,10120,1840,10200,1
blueSoldier,opSoldier,1800,10120,1840,10220,1
blueSoldier,opSoldier,1800,10120,1840,10240,0
blueSoldier,opSoldier,1800,10120,1840,10260,0
blueSoldier,opSoldier,1800,10120,1840,10280,0
blueSoldier,opSoldier,1800,10120,1840,10300,0
blueSoldier,opSoldier,1800,10120,1840,10320,0
blueSoldier,opSoldier,1800,10120,1840,10360,0
blueSoldier,opSoldier,1800,10120,1840,10380,0
blueSoldier,opSoldier,1800,10120,1840,10400,0
blueSoldier,opSoldier,1800,10120,1840,10420,0
blueSoldier,opSoldier,1800,10120,1840,10440,0
blueSoldier,opSoldier,1800,10120,1840,10460,0
blueSoldier,opSoldier,1800,10120,1840,10480,0
blueSoldier,opSoldier,1800,10120,1840,10500,0
blueSoldier,opSoldier,1800,10120,1840,10520,0
blueSoldier,opSoldier,1800,10120,1840,10560,0
blueSoldier,opSoldier,1800,10120,1840,10580,0
blueSoldier,opSoldier,1800,10120,1840,10600,0
blueSoldier,opSoldier,1800,10120,1840,10620,0
blueSoldier,opSoldier,1800,10120,1840,10640,0
blueSoldier,opSoldier,1800,10120,1840,10660,0
blueSoldier,opSoldier,1800,10120,1840,10680,0
blueSoldier,opSoldier,1800,10120,1840,10700,0
blueSoldier,opSoldier,1800,10120,1840,10720,0
blueSoldier,opSoldier,1800,10120,1840,10740,0
blueSoldier,opSoldier,1800,10120,1840,10760,0
blueSoldier,opSoldier,1800,10120,1840,10780,0
blueSoldier,opSoldier,1800,10120,1840,10820,0
blueSoldier,opSoldier,1800,10120,1840,10840,0
blueSoldier,opSoldier,1800,10120,1840,10860,0
blueSoldier,opSoldier,1800,10120,1840,10880,0
blueSoldier,opSoldier,1800,10120,1860,10120,0
blueSoldier,opSoldier,1800,10120,1860,10140,0
blueSoldier,opSoldier,1800,10120,1860,10160,1
blueSoldier,opSoldier,1800,10120,1860,10160,0
blueSoldier,opSoldier,1800,10120,1860,10180,1
blueSoldier,opSoldier,1800,10120,1860,10200,1
blueSoldier,opSoldier,1800,10120,1860,10220,0
blueSoldier,opSoldier,1800,10120,1860,10260,1
blueSoldier,opSoldier,1800,10120,1860,10280,0
blueSoldier,opSoldier,1800,10120,1860,10300,0
blueSoldier,opSoldier,1800,10120,1860,10320,0
blueSoldier,opSoldier,1800,10120,1860,10340,0
blueSoldier,opSoldier,1800,10120,1860,10360,0
blueSoldier,opSoldier,1800,10120,1860,10380,0
blueSoldier,opSoldier,1800,10120,1860,10400,0
blueSoldier,opSoldier,1800,10120,1860,10420,0
blueSoldier,opSoldier,1800,10120,1860,10440,0
blueSoldier,opSoldier,1800,10120,1860,10460,0
blueSoldier,opSoldier,1800,10120,1860,10500,0
blueSoldier,opSoldier,1800,10120,1860,10520,0
blueSoldier,opSoldier,1800,10120,1860,10540,0
blueSoldier,opSoldier,1800,10120,1860,10560,0
blueSoldier,opSoldier,1800,10120,1860,10580,0
blueSoldier,opSoldier,1800,10120,1860,10620,0
blueSoldier,opSoldier,1800,10120,1860,10640,0
blueSoldier,opSoldier,1800,10120,1860,10660,0
blueSoldier,opSoldier,1800,10120,1860,10680,0
blueSoldier,opSoldier,1800,10120,1860,10700,0
blueSoldier,opSoldier,1800,10120,1860,10720,0
blueSoldier,opSoldier,1800,10120,1860,10740,0
blueSoldier,opSoldier,1800,10120,1860,10760,0
blueSoldier,opSoldier,1800,10120,1860,10780,0
blueSoldier,opSoldier,1800,10120,1860,10800,0
blueSoldier,opSoldier,1800,10120,1860,10820,0
blueSoldier,opSoldier,1800,10120,1860,10860,0
blueSoldier,opSoldier,1800,10120,1860,10880,0
blueSoldier,opSoldier,1800,10120,1880,10120,0
blueSoldier,opSoldier,1800,10120,1880,10140,1
blueSoldier,opSoldier,1800,10120,1880,10160,1
blueSoldier,opSoldier,1800,10120,1880,10180,1
blueSoldier,opSoldier,1800,10120,1880,10200,1
blueSoldier,opSoldier,1800,10120,1880,10220,1
blueSoldier,opSoldier,1800,10120,1880,10240,1
blueSoldier,opSoldier,1800,10120,1880,10260,0
blueSoldier,opSoldier,1800,10120,1880,10300,0
blueSoldier,opSoldier,1800,10120,1880,10320,0
blueSoldier,opSoldier,1800,10120,1880,10340,1
blueSoldier,opSoldier,1800,10120,1880,10360,0
blueSoldier,opSoldier,1800,10120,1880,10380,0
blueSoldier,opSoldier,1800,10120,1880,10400,0
blueSoldier,opSoldier,1800,10120,1880,10420,0
blueSoldier,opSoldier,1800,10120,1880,10440,0
blueSoldier,opSoldier,1800,10120,1880,10460,0
blueSoldier,opSoldier,1800,10120,1880,10500,0
blueSoldier,opSoldier,1800,10120,1880,10520,0
blueSoldier,opSoldier,1800,10120,1880,10540,0
blueSoldier,opSoldier,1800,10120,1880,10560,0
blueSoldier,opSoldier,1800,10120,1880,10580,0
blueSoldier,opSoldier,1800,10120,1880,10600,0
blueSoldier,opSoldier,1800,10120,1880,10620,0
blueSoldier,opSoldier,1800,10120,1880,10640,0
blueSoldier,opSoldier,1800,10120,1880,10660,0
blueSoldier,opSoldier,1800,10120,1880,10680,0
blueSoldier,opSoldier,1800,10120,1880,10700,0
blueSoldier,opSoldier,1800,10120,1880,10740,0
blueSoldier,opSoldier,1800,10120,1880,10760,0
blueSoldier,opSoldier,1800,10120,1880,10780,0
blueSoldier,opSoldier,1800,10120,1880,10800,0
blueSoldier,opSoldier,1800,10120,1880,10820,0
blueSoldier,opSoldier,1800,10120,1880,10840,0
blueSoldier,opSoldier,1800,10120,1880,10860,0
blueSoldier,opSoldier,1800,10120,1880,10880,0
blueSoldier,opSoldier,1800,10120,1900,10120,0
blueSoldier,opSoldier,1800,10120,1900,10140,0
blueSoldier,opSoldier,1800,10120,1900,10180,0
blueSoldier,opSoldier,1800,10120,1900,10200,0
blueSoldier,opSoldier,1800,10120,1900,10220,0
blueSoldier,opSoldier,1800,10120,1900,10240,0
blueSoldier,opSoldier,1800,10120,1900,10260,0
blueSoldier,opSoldier,1800,10120,1900,10280,0
blueSoldier,opSoldier,1800,10120,1900,10300,0
blueSoldier,opSoldier,1800,10120,1900,10320,0
blueSoldier,opSoldier,1800,10120,1900,10340,0
blueSoldier,opSoldier,1800,10120,1900,10360,0
blueSoldier,opSoldier,1800,10120,1900,10380,0
blueSoldier,opSoldier,1800,10120,1900,10400,0
blueSoldier,opSoldier,1800,10120,1900,10440,0
blueSoldier,opSoldier,1800,10120,1900,10460,0
blueSoldier,opSoldier,1800,10120,1900,10480,0
blueSoldier,opSoldier,1800,10120,1900,10500,0
blueSoldier,opSoldier,1800,10120,1900,10520,0
blueSoldier,opSoldier,1800,10120,1900,10540,0
blueSoldier,opSoldier,1800,10120,1900,10560,0
blueSoldier,opSoldier,1800,10120,1900,10580,0
blueSoldier,opSoldier,1800,10120,1900,10600,0
blueSoldier,opSoldier,1800,10120,1900,10620,0
blueSoldier,opSoldier,1800,10120,1900,10660,0
blueSoldier,opSoldier,1800,10120,1900,10680,0
blueSoldier,opSoldier,1800,10120,1900,10700,0
blueSoldier,opSoldier,1800,10120,1900,10720,0
blueSoldier,opSoldier,1800,10120,1900,10740,0
blueSoldier,opSoldier,1800,10120,1900,10760,0
blueSoldier,opSoldier,1800,10120,1900,10780,0
blueSoldier,opSoldier,1800,10120,1900,10800,0
blueSoldier,opSoldier,1800,10120,1900,10820,0
blueSoldier,opSoldier,1800,10120,1900,10840,0
blueSoldier,opSoldier,1800,10120,1900,10880,0
blueSoldier,opSoldier,1800,10120,1920,10120,0
blueSoldier,opSoldier,1800,10120,1920,10140,0
blueSoldier,opSoldier,1800,10120,1920,10160,1
blueSoldier,opSoldier,1800,10120,1920,10180,1
blueSoldier,opSoldier,1800,10120,1920,10200,0
blueSoldier,opSoldier,1800,10120,1920,10220,0
blueSoldier,opSoldier,1800,10120,1920,10240,0
blueSoldier,opSoldier,1800,10120,1920,10260,0
blueSoldier,opSoldier,1800,10120,1920,10280,0
blueSoldier,opSoldier,1800,10120,1920,10300,0
blueSoldier,opSoldier,1800,10120,1920,10340,0
blueSoldier,opSoldier,1800,10120,1920,10360,0
blueSoldier,opSoldier,1800,10120,1920,10380,0
blueSoldier,opSoldier,1800,10120,1920,10400,0
blueSoldier,opSoldier,1800,10120,1920,10420,0
blueSoldier,opSoldier,1800,10120,1920,10440,0
blueSoldier,opSoldier,1800,10120,1920,10460,0
blueSoldier,opSoldier,1800,10120,1920,10480,0
blueSoldier,opSoldier,1800,10120,1920,10500,0
blueSoldier,opSoldier,1800,10120,1920,10520,0
blueSoldier,opSoldier,1800,10120,1920,10560,0
blueSoldier,opSoldier,1800,10120,1920,10580,0
blueSoldier,opSoldier,1800,10120,1920,10600,0
blueSoldier,opSoldier,1800,10120,1920,10620,0
blueSoldier,opSoldier,1800,10120,1920,10640,0
blueSoldier,opSoldier,1800,10120,1920,10660,0
blueSoldier,opSoldier,1800,10120,1920,10680,0
blueSoldier,opSoldier,1800,10120,1920,10700,0
blueSoldier,opSoldier,1800,10120,1920,10720,0
blueSoldier,opSoldier,1800,10120,1920,10740,0
blueSoldier,opSoldier,1800,10120,1920,10780,0
blueSoldier,opSoldier,1800,10120,1920,10800,0
blueSoldier,opSoldier,1800,10120,1920,10820,0
blueSoldier,opSoldier,1800,10120,1920,10840,0
blueSoldier,opSoldier,1800,10120,1920,10860,0
blueSoldier,opSoldier,1800,10120,1920,10880,0
blueSoldier,opSoldier,1800,10120,1940,10120,0
blueSoldier,opSoldier,1800,10120,1940,10140,0
blueSoldier,opSoldier,1800,10120,1940,10160,0
blueSoldier,opSoldier,1800,10120,1940,10180,0
blueSoldier,opSoldier,1800,10120,1940,10220,0
blueSoldier,opSoldier,1800,10120,1940,10240,0
blueSoldier,opSoldier,1800,10120,1940,10260,0
blueSoldier,opSoldier,1800,10120,1940,10280,0
blueSoldier,opSoldier,1800,10120,1940,10300,0
blueSoldier,opSoldier,1800,10120,1940,10340,0
blueSoldier,opSoldier,1800,10120,1940,10360,0
blueSoldier,opSoldier,1800,10120,1940,10380,0
blueSoldier,opSoldier,1800,10120,1940,10400,0
blueSoldier,opSoldier,1800,10120,1940,10420,0
blueSoldier,opSoldier,1800,10120,1940,10440,0
blueSoldier,opSoldier,1800,10120,1940,10460,0
blueSoldier,opSoldier,1800,10120,1940,10480,0
blueSoldier,opSoldier,1800,10120,1940,10500,0
blueSoldier,opSoldier,1800,10120,1940,10520,0
blueSoldier,opSoldier,1800,10120,1940,10540,0
blueSoldier,opSoldier,1800,10120,1940,10560,0
blueSoldier,opSoldier,1800,10120,1940,10600,0
blueSoldier,opSoldier,1800,10120,1940,10620,0
blueSoldier,opSoldier,1800,10120,1940,10640,0
blueSoldier,opSoldier,1800,10120,1940,10660,0
blueSoldier,opSoldier,1800,10120,1940,10680,0
blueSoldier,opSoldier,1800,10120,1940,10700,0
blueSoldier,opSoldier,1800,10120,1940,10720,0
blueSoldier,opSoldier,1800,10120,1940,10740,0
blueSoldier,opSoldier,1800,10120,1940,10760,0
blueSoldier,opSoldier,1800,10120,1940,10800,0
blueSoldier,opSoldier,1800,10120,1940,10820,0
blueSoldier,opSoldier,1800,10120,1940,10840,0
blueSoldier,opSoldier,1800,10120,1940,10860,0
blueSoldier,opSoldier,1800,10120,1940,10880,0
blueSoldier,opSoldier,1800,10120,1960,10120,0
blueSoldier,opSoldier,1800,10120,1960,10140,0
blueSoldier,opSoldier,1800,10120,1960,10160,0
blueSoldier,opSoldier,1800,10120,1960,10180,0
blueSoldier,opSoldier,1800,10120,1960,10200,0
blueSoldier,opSoldier,1800,10120,1960,10240,0
blueSoldier,opSoldier,1800,10120,1960,10260,0
blueSoldier,opSoldier,1800,10120,1960,10280,0
blueSoldier,opSoldier,1800,10120,1960,10300,0
blueSoldier,opSoldier,1800,10120,1960,10320,0
blueSoldier,opSoldier,1800,10120,1960,10340,0
blueSoldier,opSoldier,1800,10120,1960,10360,0
blueSoldier,opSoldier,1800,10120,1960,10380,0
blueSoldier,opSoldier,1800,10120,1960,10400,0
blueSoldier,opSoldier,1800,10120,1960,10420,0
blueSoldier,opSoldier,1800,10120,1960,10440,0
blueSoldier,opSoldier,1800,10120,1960,10480,0
blueSoldier,opSoldier,1800,10120,1960,10500,0
blueSoldier,opSoldier,1800,10120,1960,10520,0
blueSoldier,opSoldier,1800,10120,1960,10540,0
blueSoldier,opSoldier,1800,10120,1960,10580,0
blueSoldier,opSoldier,1800,10120,1960,10600,0
blueSoldier,opSoldier,1800,10120,1960,10620,0
blueSoldier,opSoldier,1800,10120,1960,10640,0
blueSoldier,opSoldier,1800,10120,1960,10660,0
blueSoldier,opSoldier,1800,10120,1960,10700,0
blueSoldier,opSoldier,1800,10120,1960,10720,0
blueSoldier,opSoldier,1800,10120,1960,10740,0
blueSoldier,opSoldier,1800,10120,1960,10760,0
blueSoldier,opSoldier,1800,10120,1960,10780,0
blueSoldier,opSoldier,1800,10120,1960,10800,0
blueSoldier,opSoldier,1800,10120,1960,10820,0
blueSoldier,opSoldier,1800,10120,1960,10840,0
blueSoldier,opSoldier,1800,10120,1960,10860,0
blueSoldier,opSoldier,1800,10120,1980,10120,0
blueSoldier,opSoldier,1800,10120,1980,10140,0
blueSoldier,opSoldier,1800,10120,1980,10160,0
blueSoldier,opSoldier,1800,10120,1980,10180,0
blueSoldier,opSoldier,1800,10120,1980,10200,0
blueSoldier,opSoldier,1800,10120,1980,10220,0
blueSoldier,opSoldier,1800,10120,1980,10240,0
blueSoldier,opSoldier,1800,10120,1980,10260,0
blueSoldier,opSoldier,1800,10120,1980,10280,0
blueSoldier,opSoldier,1800,10120,1980,10300,0
blueSoldier,opSoldier,1800,10120,1980,10340,0
blueSoldier,opSoldier,1800,10120,1980,10360,0
blueSoldier,opSoldier,1800,10120,1980,10380,0
blueSoldier,opSoldier,1800,10120,1980,10400,0
blueSoldier,opSoldier,1800,10120,1980,10420,0
blueSoldier,opSoldier,1800,10120,1980,10440,0
blueSoldier,opSoldier,1800,10120,1980,10460,0
blueSoldier,opSoldier,1800,10120,1980,10480,0
blueSoldier,opSoldier,1800,10120,1980,10500,0
blueSoldier,opSoldier,1800,10120,1980,10520,0
blueSoldier,opSoldier,1800,10120,1980,10540,0
blueSoldier,opSoldier,1800,10120,1980,10580,0
blueSoldier,opSoldier,1800,10120,1980,10600,0
blueSoldier,opSoldier,1800,10120,1980,10620,0
blueSoldier,opSoldier,1800,10120,1980,10640,0
blueSoldier,opSoldier,1800,10120,1980,10660,0
blueSoldier,opSoldier,1800,10120,1980,10680,0
blueSoldier,opSoldier,1800,10120,1980,10700,0
blueSoldier,opSoldier,1800,10120,1980,10720,0
blueSoldier,opSoldier,1800,10120,1980,10740,0
blueSoldier,opSoldier,1800,10120,1980,10780,0
blueSoldier,opSoldier,1800,10120,1980,10800,0
blueSoldier,opSoldier,1800,10120,1980,10820,0
blueSoldier,opSoldier,1800,10120,1980,10840,0
blueSoldier,opSoldier,1800,10120,1980,10860,0
blueSoldier,opSoldier,1800,10120,1980,10880,0
blueSoldier,opSoldier,1800,10120,2000,10120,0
blueSoldier,opSoldier,1800,10120,2000,10140,0
blueSoldier,opSoldier,1800,10120,2000,10160,0
blueSoldier,opSoldier,1800,10120,2000,10180,0
blueSoldier,opSoldier,1800,10120,2000,10200,0
blueSoldier,opSoldier,1800,10120,2000,10240,0
blueSoldier,opSoldier,1800,10120,2000,10260,0
blueSoldier,opSoldier,1800,10120,2000,10280,0
blueSoldier,opSoldier,1800,10120,2000,10300,0
blueSoldier,opSoldier,1800,10120,2000,10320,0
blueSoldier,opSoldier,1800,10120,2000,10340,0
blueSoldier,opSoldier,1800,10120,2000,10360,0
blueSoldier,opSoldier,1800,10120,2000,10380,0
blueSoldier,opSoldier,1800,10120,2000,10400,0
blueSoldier,opSoldier,1800,10120,2000,10440,0
blueSoldier,opSoldier,1800,10120,2000,10460,0
blueSoldier,opSoldier,1800,10120,2000,10480,0
blueSoldier,opSoldier,1800,10120,2000,10500,0
blueSoldier,opSoldier,1800,10120,2000,10520,0
blueSoldier,opSoldier,1800,10120,2000,10540,0
blueSoldier,opSoldier,1800,10120,2000,10560,0
blueSoldier,opSoldier,1800,10120,2000,10580,0
blueSoldier,opSoldier,1800,10120,2000,10600,0
blueSoldier,opSoldier,1800,10120,2000,10620,0
blueSoldier,opSoldier,1800,10120,2000,10660,0
blueSoldier,opSoldier,1800,10120,2000,10680,0
blueSoldier,opSoldier,1800,10120,2000,10700,0
blueSoldier,opSoldier,1800,10120,2000,10720,0
blueSoldier,opSoldier,1800,10120,2000,10740,0
blueSoldier,opSoldier,1800,10120,2000,10760,0
blueSoldier,opSoldier,1800,10120,2000,10780,0
blueSoldier,opSoldier,1800,10120,2000,10800,0
blueSoldier,opSoldier,1800,10120,2000,10820,0
blueSoldier,opSoldier,1800,10120,2000,10840,0
blueSoldier,opSoldier,1800,10120,2000,10860,0
blueSoldier,opSoldier,1800,10120,2020,10120,0
blueSoldier,opSoldier,1800,10120,2020,10140,0
blueSoldier,opSoldier,1800,10120,2020,10160,0
blueSoldier,opSoldier,1800,10120,2020,10180,0
blueSoldier,opSoldier,1800,10120,2020,10200,0
blueSoldier,opSoldier,1800,10120,2020,10220,0
blueSoldier,opSoldier,1800,10120,2020,10240,0
blueSoldier,opSoldier,1800,10120,2020,10280,0
blueSoldier,opSoldier,1800,10120,2020,10300,0
blueSoldier,opSoldier,1800,10120,2020,10320,0
blueSoldier,opSoldier,1800,10120,2020,10340,0
blueSoldier,opSoldier,1800,10120,2020,10360,0
blueSoldier,opSoldier,1800,10120,2020,10380,0
blueSoldier,opSoldier,1800,10120,2020,10400,0
blueSoldier,opSoldier,1800,10120,2020,10420,0
blueSoldier,opSoldier,1800,10120,2020,10440,0
blueSoldier,opSoldier,1800,10120,2020,10460,0
blueSoldier,opSoldier,1800,10120,2020,10480,0
blueSoldier,opSoldier,1800,10120,2020,10500,0
blueSoldier,opSoldier,1800,10120,2020,10540,0
blueSoldier,opSoldier,1800,10120,2020,10560,0
blueSoldier,opSoldier,1800,10120,2020,10580,0
blueSoldier,opSoldier,1800,10120,2020,10600,0
blueSoldier,opSoldier,1800,10120,2020,10620,0
blueSoldier,opSoldier,1800,10120,2020,10640,0
blueSoldier,opSoldier,1800,10120,2020,10660,0
blueSoldier,opSoldier,1800,10120,2020,10680,0
blueSoldier,opSoldier,1800,10120,2020,10700,0
blueSoldier,opSoldier,1800,10120,2020,10720,0
blueSoldier,opSoldier,1800,10120,2020,10760,0
blueSoldier,opSoldier,1800,10120,2020,10780,0
blueSoldier,opSoldier,1800,10120,2020,10800,0
blueSoldier,opSoldier,1800,10120,2020,10820,0
blueSoldier,opSoldier,1800,10120,2020,10840,0
blueSoldier,opSoldier,1800,10120,2020,10860,0
blueSoldier,opSoldier,1800,10120,2020,10880,0
blueSoldier,opSoldier,1800,10120,2040,10120,0
blueSoldier,opSoldier,1800,10120,2040,10140,0
blueSoldier,opSoldier,1800,10120,2040,10160,0
blueSoldier,opSoldier,1800,10120,2040,10180,0
blueSoldier,opSoldier,1800,10120,2040,10200,0
blueSoldier,opSoldier,1800,10120,2040,10240,0
blueSoldier,opSoldier,1800,10120,2040,10260,0
blueSoldier,opSoldier,1800,10120,2040,10280,0
blueSoldier,opSoldier,1800,10120,2040,10300,0
blueSoldier,opSoldier,1800,10120,2040,10320,0
blueSoldier,opSoldier,1800,10120,2040,10340,0
blueSoldier,opSoldier,1800,10120,2040,10360,0
blueSoldier,opSoldier,1800,10120,2040,10380,0
blueSoldier,opSoldier,1800,10120,2040,10400,0
blueSoldier,opSoldier,1800,10120,2040,10420,0
blueSoldier,opSoldier,1800,10120,2040,10440,0
blueSoldier,opSoldier,1800,10120,2040,10480,0
blueSoldier,opSoldier,1800,10120,2040,10500,0
blueSoldier,opSoldier,1800,10120,2040,10520,0
blueSoldier,opSoldier,1800,10120,2040,10540,0
blueSoldier,opSoldier,1800,10120,2040,10560,0
blueSoldier,opSoldier,1800,10120,2040,10580,0
blueSoldier,opSoldier,1800,10120,2040,10600,0
blueSoldier,opSoldier,1800,10120,2040,10620,0
blueSoldier,opSoldier,1800,10120,2040,10640,0
blueSoldier,opSoldier,1800,10120,2040,10660,0
