unit_name,target_name,unit_x,unit_y,target_x,target_y,visible
blueSoldier,opSoldier,1800,10445,2100,10280,0
blueSoldier,opSoldier,1800,10445,2100,10300,0
blueSoldier,opSoldier,1800,10445,2100,10460,0
blueSoldier,opSoldier,1800,10445,2100,10540,0
blueSoldier,opSoldier,1800,10445,2100,10580,0
blueSoldier,opSoldier,1800,10445,2100,10600,0
blueSoldier,opSoldier,1800,10445,2100,10620,0
blueSoldier,opSoldier,1800,10445,2100,10700,0
blueSoldier,opSoldier,1800,10445,2100,10740,0
blueSoldier,opSoldier,1800,10445,2100,10840,0
blueSoldier,opSoldier,1800,10445,2100,10860,0
blueSoldier,opSoldier,1800,10445,2120,10040,0
blueSoldier,opSoldier,1800,10445,2120,10100,0
blueSoldier,opSoldier,1800,10445,2120,10200,0
blueSoldier,opSoldier,1800,10445,2120,10240,0
blueSoldier,opSoldier,1800,10445,2120,10300,0
blueSoldier,opSoldier,1800,10445,2120,10320,0
blueSoldier,opSoldier,1800,10445,2120,10360,0
blueSoldier,opSoldier,1800,10445,2120,10500,0
blueSoldier,opSoldier,1800,10445,2120,10520,0
blueSoldier,opSoldier,1800,10445,2120,10540,0
blueSoldier,opSoldier,1800,10445,2120,10560,0
blueSoldier,opSoldier,1800,10445,2120,10660,0
blueSoldier,opSoldier,1800,10445,2120,10740,0
blueSoldier,opSoldier,1800,10445,2120,10780,0
blueSoldier,opSoldier,1800,10445,2120,10840,0
blueSoldier,opSoldier,1800,10445,2140,10000,0
blueSoldier,opSoldier,1800,10445,2140,10020,0
blueSoldier,opSoldier,1800,10445,2140,10200,0
blueSoldier,opSoldier,1800,10445,2140,10240,0
blueSoldier,opSoldier,1800,10445,2140,10260,0
blueSoldier,opSoldier,1800,10445,2140,10400,0
blueSoldier,opSoldier,1800,10445,2140,10440,0
blueSoldier,opSoldier,1800,10445,2140,10560,0
blueSoldier,opSoldier,1800,10445,2140,10640,0
blueSoldier,opSoldier,1800,10445,2140,10700,0
blueSoldier,opSoldier,1800,10445,2140,10720,0
blueSoldier,opSoldier,1800,10445,2140,10800,0
blueSoldier,opSoldier,1800,10445,2140,10860,0
blueSoldier,opSoldier,1800,10445,2160,10080,0
blueSoldier,opSoldier,1800,10445,2160,10160,0
blueSoldier,opSoldier,1800,10445,2160,10180,0
blueSoldier,opSoldier,1800,10445,2160,10280,0
blueSoldier,opSoldier,1800,10445,2160,10400,0
blueSoldier,opSoldier,1800,10445,2160,10420,0
blueSoldier,opSoldier,1800,10445,2160,10480,0
blueSoldier,opSoldier,1800,10445,2160,10580,0
blueSoldier,opSoldier,1800,10445,2160,10660,0
blueSoldier,opSoldier,1800,10445,2160,10680,0
blueSoldier,opSoldier,1800,10445,2160,10700,0
blueSoldier,opSoldier,1800,10445,2160,10880,0
blueSoldier,opSoldier,1800,10445,2180,10000,0
blueSoldier,opSoldier,1800,10445,2180,10080,0
blueSoldier,opSoldier,1800,10445,2180,10220,0
blueSoldier,opSoldier,1800,10445,2180,10300,0
blueSoldier,opSoldier,1800,10445,2180,10460,0
blueSoldier,opSoldier,1800,10445,2180,10520,0
blueSoldier,opSoldier,1800,10445,2180,10560,0
blueSoldier,opSoldier,1800,10445,2180,10600,0
blueSoldier,opSoldier,1800,10445,2180,10680,0
blueSoldier,opSoldier,1800,10445,2180,10800,0
blueSoldier,opSoldier,1800,10445,2180,10860,0
blueSoldier,opSoldier,1800,10445,2180,10880,0
blueSoldier,opSoldier,1800,10450,1800,10040,0
blueSoldier,opSoldier,1800,10450,1800,10060,0
blueSoldier,opSoldier,1800,10450,1800,10080,0
blueSoldier,opSoldier,1800,10450,1800,10100,0
blueSoldier,opSoldier,1800,10450,1800,10120,0
blueSoldier,opSoldier,1800,10450,1800,10160,0
blueSoldier,opSoldier,1800,10450,1800,10180,0
blueSoldier,opSoldier,1800,10450,1800,10200,0
blueSoldier,opSoldier,1800,10450,1800,10220,0
blueSoldier,opSoldier,1800,10450,1800,10240,0
blueSoldier,opSoldier,1800,10450,1800,10260,0
blueSoldier,opSoldier,1800,10450,1800,10280,0
blueSoldier,opSoldier,1800,10450,1800,10300,0
blueSoldier,opSoldier,1800,10450,1800,10320,0
blueSoldier,opSoldier,1800,10450,1800,10340,0
blueSoldier,opSoldier,1800,10450,1800,10360,0
blueSoldier,opSoldier,1800,10450,1800,10380,0
blueSoldier,opSoldier,1800,10450,1800,10400,0
blueSoldier,opSoldier,1800,10450,1800,10440,0
blueSoldier,opSoldier,1800,10450,1800,10460,0
blueSoldier,opSoldier,1800,10450,1800,10480,1
blueSoldier,opSoldier,1800,10450,1800,10580,0
blueSoldier,opSoldier,1800,10450,1800,10660,0
blueSoldier,opSoldier,1800,10450,1800,10700,0
blueSoldier,opSoldier,1800,10450,1800,10720,0
blueSoldier,opSoldier,1800,10450,1800,10740,0
blueSoldier,opSoldier,1800,10450,1800,10760,0
blueSoldier,opSoldier,1800,10450,1820,10000,0
blueSoldier,opSoldier,1800,10450,1820,10020,0
blueSoldier,opSoldier,1800,10450,1820,10060,0
blueSoldier,opSoldier,1800,10450,1820,10080,0
blueSoldier,opSoldier,1800,10450,1820,10100,0
blueSoldier,opSoldier,1800,10450,1820,10140,0
blueSoldier,opSoldier,1800,10450,1820,10160,0
blueSoldier,opSoldier,1800,10450,1820,10180,0
blueSoldier,opSoldier,1800,10450,1820,10220,0
blueSoldier,opSoldier,1800,10450,1820,10240,0
blueSoldier,opSoldier,1800,10450,1820,10300,0
blueSoldier,opSoldier,1800,10450,1820,10320,0
blueSoldier,opSoldier,1800,10450,1820,10360,0
blueSoldier,opSoldier,1800,10450,1820,10400,0
blueSoldier,opSoldier,1800,10450,1820,10440,1
blueSoldier,opSoldier,1800,10450,1820,10460,1
blueSoldier,opSoldier,1800,10450,1820,10480,1
blueSoldier,opSoldier,1800,10450,1820,10500,1
blueSoldier,opSoldier,1800,10450,1820,10520,0
blueSoldier,opSoldier,1800,10450,1820,10560,0
blueSoldier,opSoldier,1800,10450,1820,10760,0
blueSoldier,opSoldier,1800,10450,1820,10780,0
blueSoldier,opSoldier,1800,10450,1820,10800,0
blueSoldier,opSoldier,1800,10450,1820,10880,0
blueSoldier,opSoldier,1800,10450,1840,10000,1
blueSoldier,opSoldier,1800,10450,1840,10020,0
blueSoldier,opSoldier,1800,10450,1840,10040,0
blueSoldier,opSoldier,1800,10450,1840,10120,0
blueSoldier,opSoldier,1800,10450,1840,10140,0
blueSoldier,opSoldier,1800,10450,1840,10220,0
blueSoldier,opSoldier,1800,10450,1840,10240,0
blueSoldier,opSoldier,1800,10450,1840,10280,0
blueSoldier,opSoldier,1800,10450,1840,10320,0
blueSoldier,opSoldier,1800,10450,1840,10340,0
blueSoldier,opSoldier,1800,10450,1840,10360,0
blueSoldier,opSoldier,1800,10450,1840,10380,0
blueSoldier,opSoldier,1800,10450,1840,10420,0
blueSoldier,opSoldier,1800,10450,1840,10440,1
blueSoldier,opSoldier,1800,10450,1840,10460,0
blueSoldier,opSoldier,1800,10450,1840,10480,0
blueSoldier,opSoldier,1800,10450,1840,10500,0
blueSoldier,opSoldier,1800,10450,1840,10520,0
blueSoldier,opSoldier,1800,10450,1840,10560,0
blueSoldier,opSoldier,1800,10450,1840,10620,0
blueSoldier,opSoldier,1800,10450,1840,10660,0
blueSoldier,opSoldier,1800,10450,1840,10700,0
blueSoldier,opSoldier,1800,10450,1840,10720,0
blueSoldier,opSoldier,1800,10450,1840,10740,0
blueSoldier,opSoldier,1800,10450,1840,10800,0
blueSoldier,opSoldier,1800,10450,1840,10820,0
blueSoldier,opSoldier,1800,10450,1840,10840,0
blueSoldier,opSoldier,1800,10450,1840,10880,0
blueSoldier,opSoldier,1800,10450,1860,10040,0
blueSoldier,opSoldier,1800,10450,1860,10060,0
blueSoldier,opSoldier,1800,10450,1860,10080,0
blueSoldier,opSoldier,1800,10450,1860,10100,0
blueSoldier,opSoldier,1800,10450,1860,10120,0
blueSoldier,opSoldier,1800,10450,1860,10140,0
blueSoldier,opSoldier,1800,10450,1860,10160,0
blueSoldier,opSoldier,1800,10450,1860,10180,0
blueSoldier,opSoldier,1800,10450,1860,10200,0
blueSoldier,opSoldier,1800,10450,1860,10220,0
blueSoldier,opSoldier,1800,10450,1860,10320,0
blueSoldier,opSoldier,1800,10450,1860,10380,0
blueSoldier,opSoldier,1800,10450,1860,10400,0
blueSoldier,opSoldier,1800,10450,1860,10420,0
blueSoldier,opSoldier,1800,10450,1860,10440,1
blueSoldier,opSoldier,1800,10450,1860,10460,0
blueSoldier,opSoldier,1800,10450,1860,10500,1
blueSoldier,opSoldier,1800,10450,1860,10520,1
blueSoldier,opSoldier,1800,10450,1860,10540,1
blueSoldier,opSoldier,1800,10450,1860,10600,0
blueSoldier,opSoldier,1800,10450,1860,10640,0
blueSoldier,opSoldier,1800,10450,1860,10660,0
blueSoldier,opSoldier,1800,10450,1860,10700,0
blueSoldier,opSoldier,1800,10450,1860,10720,0
blueSoldier,opSoldier,1800,10450,1860,10780,0
blueSoldier,opSoldier,1800,10450,1860,10820,0
blueSoldier,opSoldier,1800,10450,1860,10840,0
blueSoldier,opSoldier,1800,10450,1860,10860,0
blueSoldier,opSoldier,1800,10450,1860,10880,0
blueSoldier,opSoldier,1800,10450,1880,10000,0
blueSoldier,opSoldier,1800,10450,1880,10020,0
blueSoldier,opSoldier,1800,10450,1880,10100,0
blueSoldier,opSoldier,1800,10450,1880,10140,0
blueSoldier,opSoldier,1800,10450,1880,10160,0
blueSoldier,opSoldier,1800,10450,1880,10180,0
blueSoldier,opSoldier,1800,10450,1880,10200,0
blueSoldier,opSoldier,1800,10450,1880,10280,0
blueSoldier,opSoldier,1800,10450,1880,10300,0
blueSoldier,opSoldier,1800,10450,1880,10320,0
blueSoldier,opSoldier,1800,10450,1880,10360,0
blueSoldier,opSoldier,1800,10450,1880,10400,1
blueSoldier,opSoldier,1800,10450,1880,10460,0
blueSoldier,opSoldier,1800,10450,1880,10480,1
blueSoldier,opSoldier,1800,10450,1880,10520,0
blueSoldier,opSoldier,1800,10450,1880,10540,1
blueSoldier,opSoldier,1800,10450,1880,10540,0
blueSoldier,opSoldier,1800,10450,1880,10560,1
blueSoldier,opSoldier,1800,10450,1880,10580,1
blueSoldier,opSoldier,1800,10450,1880,10600,0
blueSoldier,opSoldier,1800,10450,1880,10680,0
blueSoldier,opSoldier,1800,10450,1880,10700,0
blueSoldier,opSoldier,1800,10450,1880,10720,0
blueSoldier,opSoldier,1800,10450,1880,10840,0
blueSoldier,opSoldier,1800,10450,1900,10000,0
blueSoldier,opSoldier,1800,10450,1900,10040,0
blueSoldier,opSoldier,1800,10450,1900,10060,0
blueSoldier,opSoldier,1800,10450,1900,10100,0
blueSoldier,opSoldier,1800,10450,1900,10160,0
blueSoldier,opSoldier,1800,10450,1900,10220,0
blueSoldier,opSoldier,1800,10450,1900,10240,0
blueSoldier,opSoldier,1800,10450,1900,10260,0
blueSoldier,opSoldier,1800,10450,1900,10280,0
blueSoldier,opSoldier,1800,10450,1900,10300,1
blueSoldier,opSoldier,1800,10450,1900,10340,0
blueSoldier,opSoldier,1800,10450,1900,10380,1
blueSoldier,opSoldier,1800,10450,1900,10400,0
blueSoldier,opSoldier,1800,10450,1900,10410,1
blueSoldier,opSoldier,1800,10450,1900,10440,1
blueSoldier,opSoldier,1800,10450,1900,10480,0
blueSoldier,opSoldier,1800,10450,1900,10500,1
blueSoldier,opSoldier,1800,10450,1900,10520,1
blueSoldier,opSoldier,1800,10450,1900,10540,1
blueSoldier,opSoldier,1800,10450,1900,10580,0
blueSoldier,opSoldier,1800,10450,1900,10620,0
blueSoldier,opSoldier,1800,10450,1900,10660,0
blueSoldier,opSoldier,1800,10450,1900,10740,0
blueSoldier,opSoldier,1800,10450,1900,10760,0
blueSoldier,opSoldier,1800,10450,1900,10780,0
blueSoldier,opSoldier,1800,10450,1900,10800,0
blueSoldier,opSoldier,1800,10450,1900,10820,0
blueSoldier,opSoldier,1800,10450,1900,10860,0
blueSoldier,opSoldier,1800,10450,1900,10880,0
blueSoldier,opSoldier,1800,10450,1920,10040,0
blueSoldier,opSoldier,1800,10450,1920,10080,0
blueSoldier,opSoldier,1800,10450,1920,10100,0
blueSoldier,opSoldier,1800,10450,1920,10120,0
blueSoldier,opSoldier,1800,10450,1920,10140,0
blueSoldier,opSoldier,1800,10450,1920,10160,0
blueSoldier,opSoldier,1800,10450,1920,10180,0
blueSoldier,opSoldier,1800,10450,1920,10200,0
blueSoldier,opSoldier,1800,10450,1920,10220,0
blueSoldier,opSoldier,1800,10450,1920,10240,0
blueSoldier,opSoldier,1800,10450,1920,10260,0
blueSoldier,opSoldier,1800,10450,1920,10300,0
blueSoldier,opSoldier,1800,10450,1920,10320,0
blueSoldier,opSoldier,1800,10450,1920,10340,0
blueSoldier,opSoldier,1800,10450,1920,10380,0
blueSoldier,opSoldier,1800,10450,1920,10400,0
blueSoldier,opSoldier,1800,10450,1920,10410,0
blueSoldier,opSoldier,1800,10450,1920,10420,0
blueSoldier,opSoldier,1800,10450,1920,10480,0
blueSoldier,opSoldier,1800,10450,1920,10500,0
blueSoldier,opSoldier,1800,10450,1920,10520,1
blueSoldier,opSoldier,1800,10450,1920,10540,0
blueSoldier,opSoldier,1800,10450,1920,10600,0
blueSoldier,opSoldier,1800,10450,1920,10620,0
blueSoldier,opSoldier,1800,10450,1920,10640,0
blueSoldier,opSoldier,1800,10450,1920,10660,0
blueSoldier,opSoldier,1800,10450,1920,10740,0
blueSoldier,opSoldier,1800,10450,1920,10760,0
blueSoldier,opSoldier,1800,10450,1920,10780,0
blueSoldier,opSoldier,1800,10450,1920,10800,0
blueSoldier,opSoldier,1800,10450,1920,10820,0
blueSoldier,opSoldier,1800,10450,1920,10860,0
blueSoldier,opSoldier,1800,10450,1920,10880,0
blueSoldier,opSoldier,1800,10450,1940,10040,0
blueSoldier,opSoldier,1800,10450,1940,10060,0
blueSoldier,opSoldier,1800,10450,1940,10080,0
blueSoldier,opSoldier,1800,10450,1940,10100,0
blueSoldier,opSoldier,1800,10450,1940,10120,0
blueSoldier,opSoldier,1800,10450,1940,10140,0
blueSoldier,opSoldier,1800,10450,1940,10160,0
blueSoldier,opSoldier,1800,10450,1940,10260,0
blueSoldier,opSoldier,1800,10450,1940,10300,0
blueSoldier,opSoldier,1800,10450,1940,10320,0
blueSoldier,opSoldier,1800,10450,1940,10340,0
blueSoldier,opSoldier,1800,10450,1940,10360,0
blueSoldier,opSoldier,1800,10450,1940,10380,0
blueSoldier,opSoldier,1800,10450,1940,10420,0
blueSoldier,opSoldier,1800,10450,1940,10440,0
